FileName,base_name,file_type,file_ext,timestamp_precise,SequenceNumber,FileType,FileSize,DateTimeOriginal,SubSecTimeOriginal,ExposureTime,FNumber,ISO,ExposureCompensation,ExposureMode,ExposureProgram,FocalLength,FocusMode,FocusDistance2,ImageWidth,ImageHeight,Orientation,LensModel,Model,ReleaseMode2,AFPointSelected,subsec
A1205862.JPG,A1205862,JPG,jpg,2025-09-27T14:25:44Z,0,JPEG,11209323,2025:09:27 14:25:42,255,0.00125,7.1,6400,-0.7,1,1,50,3,3.25,8640,5760,8,FE 50-150mm F2 GM,ILCE-1M2,255,0,255
A1205862.ARW,A1205862,RAW,arw,2025-09-27T14:25:44Z,0,ARW,73687040,2025:09:27 14:25:42,255,0.00125,7.1,6400,-0.7,1,1,50,3,3.25,8704,6144,8,FE 50-150mm F2 GM,ILCE-1M2,255,0,255
A1205860.JPG,A1205860,JPG,jpg,2025-09-27T14:25:47Z,0,JPEG,12081678,2025:09:27 14:25:40,707,0.00125,7.1,3200,-0.7,1,1,50,3,3.11433049823544,8640,5760,8,FE 50-150mm F2 GM,ILCE-1M2,255,0,707
A1205860.ARW,A1205860,RAW,arw,2025-09-27T14:25:47Z,0,ARW,67538944,2025:09:27 14:25:40,707,0.00125,7.1,3200,-0.7,1,1,50,3,3.11433049823544,8704,6144,8,FE 50-150mm F2 GM,ILCE-1M2,255,0,707
A1205864.JPG,A1205864,JPG,jpg,2025-09-27T14:25:48Z,0,JPEG,12781670,2025:09:27 14:25:48,022,0.00125,7.1,8000,-0.7,1,1,50,3,2.31274169979695,8640,5760,8,FE 50-150mm F2 GM,ILCE-1M2,255,0,22
A1205864.ARW,A1205864,RAW,arw,2025-09-27T14:25:48Z,0,ARW,71475200,2025:09:27 14:25:48,022,0.00125,7.1,8000,-0.7,1,1,50,3,2.31274169979695,8704,6144,8,FE 50-150mm F2 GM,ILCE-1M2,255,0,22
A1205863.JPG,A1205863,JPG,jpg,2025-09-27T14:25:48Z,0,JPEG,11000556,2025:09:27 14:25:43,546,0.00125,7.1,6400,-0.7,1,1,50,3,2.98441293825495,8640,5760,8,FE 50-150mm F2 GM,ILCE-1M2,255,0,546
A1205863.ARW,A1205863,RAW,arw,2025-09-27T14:25:48Z,0,ARW,73035776,2025:09:27 14:25:43,546,0.00125,7.1,6400,-0.7,1,1,50,3,2.98441293825495,8704,6144,8,FE 50-150mm F2 GM,ILCE-1M2,255,0,546
A1205866.JPG,A1205866,JPG,jpg,2025-09-27T14:25:54Z,0,JPEG,13167782,2025:09:27 14:25:49,501,0.00125,7.1,8000,-0.7,1,1,50,3,2.4129218335032,8640,5760,8,FE 50-150mm F2 GM,ILCE-1M2,255,0,501
A1205866.ARW,A1205866,RAW,arw,2025-09-27T14:25:54Z,0,ARW,74022912,2025:09:27 14:25:49,501,0.00125,7.1,8000,-0.7,1,1,50,3,2.4129218335032,8704,6144,8,FE 50-150mm F2 GM,ILCE-1M2,255,0,501
A1205865.JPG,A1205865,JPG,jpg,2025-09-27T14:25:55Z,0,JPEG,13864346,2025:09:27 14:25:48,738,0.00125,7.1,10000,-0.7,1,1,50,3,2.4129218335032,8640,5760,8,FE 50-150mm F2 GM,ILCE-1M2,255,0,738
A1205865.ARW,A1205865,RAW,arw,2025-09-27T14:25:55Z,0,ARW,74387456,2025:09:27 14:25:48,738,0.00125,7.1,10000,-0.7,1,1,50,3,2.4129218335032,8704,6144,8,FE 50-150mm F2 GM,ILCE-1M2,255,0,738
A1205867.JPG,A1205867,JPG,jpg,2025-09-27T14:25:59Z,0,JPEG,13574649,2025:09:27 14:25:54,545,0.00125,7.1,2500,-0.7,1,1,50,3,1.72083805188386,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,545
A1205867.ARW,A1205867,RAW,arw,2025-09-27T14:25:59Z,0,ARW,64417792,2025:09:27 14:25:54,545,0.00125,7.1,2500,-0.7,1,1,50,3,1.72083805188386,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,545
A1205868.JPG,A1205868,JPG,jpg,2025-09-27T14:26:12Z,0,JPEG,11088095,2025:09:27 14:26:08,456,0.00125,7.1,4000,-0.7,1,1,50,3,2.74086852881189,8640,5760,8,FE 50-150mm F2 GM,ILCE-1M2,255,0,456
A1205868.ARW,A1205868,RAW,arw,2025-09-27T14:26:12Z,0,ARW,70238208,2025:09:27 14:26:08,456,0.00125,7.1,4000,-0.7,1,1,50,3,2.74086852881189,8704,6144,8,FE 50-150mm F2 GM,ILCE-1M2,255,0,456
A1205873.JPG,A1205873,JPG,jpg,2025-09-27T14:26:13Z,0,JPEG,10714973,2025:09:27 14:26:13,008,0.00125,7.1,4000,-0.7,1,1,50,3,2.74086852881189,8640,5760,8,FE 50-150mm F2 GM,ILCE-1M2,255,0,8
A1205873.ARW,A1205873,RAW,arw,2025-09-27T14:26:13Z,0,ARW,69230592,2025:09:27 14:26:13,008,0.00125,7.1,4000,-0.7,1,1,50,3,2.74086852881189,8704,6144,8,FE 50-150mm F2 GM,ILCE-1M2,255,0,8
A1205871.JPG,A1205871,JPG,jpg,2025-09-27T14:26:13Z,0,JPEG,10751749,2025:09:27 14:26:11,273,0.00125,7.1,6400,-0.7,1,1,50,3,3.11433049823544,8640,5760,8,FE 50-150mm F2 GM,ILCE-1M2,255,0,273
A1205871.ARW,A1205871,RAW,arw,2025-09-27T14:26:13Z,0,ARW,72876032,2025:09:27 14:26:11,273,0.00125,7.1,6400,-0.7,1,1,50,3,3.11433049823544,8704,6144,8,FE 50-150mm F2 GM,ILCE-1M2,255,0,273
A1205872.JPG,A1205872,JPG,jpg,2025-09-27T14:26:14Z,0,JPEG,10549806,2025:09:27 14:26:12,205,0.00125,7.1,5000,-0.7,1,1,50,3,3.53962474452882,8640,5760,8,FE 50-150mm F2 GM,ILCE-1M2,255,0,205
A1205872.ARW,A1205872,RAW,arw,2025-09-27T14:26:14Z,0,ARW,71012352,2025:09:27 14:26:12,205,0.00125,7.1,5000,-0.7,1,1,50,3,3.53962474452882,8704,6144,8,FE 50-150mm F2 GM,ILCE-1M2,255,0,205
A1205869.JPG,A1205869,JPG,jpg,2025-09-27T14:26:16Z,0,JPEG,10991957,2025:09:27 14:26:08,865,0.00125,7.1,4000,-0.7,1,1,50,3,2.86000345659728,8640,5760,8,FE 50-150mm F2 GM,ILCE-1M2,255,0,865
A1205869.ARW,A1205869,RAW,arw,2025-09-27T14:26:16Z,0,ARW,70430720,2025:09:27 14:26:08,865,0.00125,7.1,4000,-0.7,1,1,50,3,2.86000345659728,8704,6144,8,FE 50-150mm F2 GM,ILCE-1M2,255,0,865
A1205870.JPG,A1205870,JPG,jpg,2025-09-27T14:26:18Z,0,JPEG,11008394,2025:09:27 14:26:09,994,0.00125,7.1,5000,-0.7,1,1,50,3,3.53962474452882,8640,5760,8,FE 50-150mm F2 GM,ILCE-1M2,255,0,994
A1205870.ARW,A1205870,RAW,arw,2025-09-27T14:26:18Z,0,ARW,72826880,2025:09:27 14:26:09,994,0.00125,7.1,5000,-0.7,1,1,50,3,3.53962474452882,8704,6144,8,FE 50-150mm F2 GM,ILCE-1M2,255,0,994
A1205875.JPG,A1205875,JPG,jpg,2025-09-27T14:26:24Z,0,JPEG,12865626,2025:09:27 14:26:21,353,0.00125,7.1,6400,-0.7,1,1,50,3,2.98441293825495,8640,5760,8,FE 50-150mm F2 GM,ILCE-1M2,255,0,353
A1205875.ARW,A1205875,RAW,arw,2025-09-27T14:26:24Z,0,ARW,71122944,2025:09:27 14:26:21,353,0.00125,7.1,6400,-0.7,1,1,50,3,2.98441293825495,8704,6144,8,FE 50-150mm F2 GM,ILCE-1M2,255,0,353
A1205876.JPG,A1205876,JPG,jpg,2025-09-27T14:26:27Z,0,JPEG,12911805,2025:09:27 14:26:27,067,0.00125,7.1,1600,-0.7,1,1,50,3,1.04348624965879,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,67
A1205876.ARW,A1205876,RAW,arw,2025-09-27T14:26:27Z,0,ARW,63033344,2025:09:27 14:26:27,067,0.00125,7.1,1600,-0.7,1,1,50,3,1.04348624965879,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,67
A1205874.JPG,A1205874,JPG,jpg,2025-09-27T14:26:28Z,0,JPEG,12966516,2025:09:27 14:26:20,897,0.00125,7.1,6400,-0.7,1,1,50,3,2.86000345659728,8640,5760,8,FE 50-150mm F2 GM,ILCE-1M2,255,0,897
A1205874.ARW,A1205874,RAW,arw,2025-09-27T14:26:28Z,0,ARW,69984256,2025:09:27 14:26:20,897,0.00125,7.1,6400,-0.7,1,1,50,3,2.86000345659728,8704,6144,8,FE 50-150mm F2 GM,ILCE-1M2,255,0,897
A1205878.JPG,A1205878,JPG,jpg,2025-09-27T14:26:44Z,0,JPEG,9881143,2025:09:27 14:26:40,410,0.00125,7.1,500,-0.7,1,1,50,3,4.19988657488323,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,410
A1205878.ARW,A1205878,RAW,arw,2025-09-27T14:26:44Z,0,ARW,59011072,2025:09:27 14:26:40,410,0.00125,7.1,500,-0.7,1,1,50,3,4.19988657488323,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,410
A1205877.JPG,A1205877,JPG,jpg,2025-09-27T14:26:47Z,0,JPEG,9840295,2025:09:27 14:26:39,860,0.00125,7.1,500,-0.7,1,1,50,3,4.38361775019806,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,860
A1205877.ARW,A1205877,RAW,arw,2025-09-27T14:26:47Z,0,ARW,59068416,2025:09:27 14:26:39,860,0.00125,7.1,500,-0.7,1,1,50,3,4.38361775019806,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,860
A1205880.JPG,A1205880,JPG,jpg,2025-09-27T14:29:55Z,0,JPEG,14686439,2025:09:27 14:29:52,313,0.00125,7.1,640,-0.7,1,1,150,3,31.0714143734257,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,313
A1205880.ARW,A1205880,RAW,arw,2025-09-27T14:29:55Z,0,ARW,64626688,2025:09:27 14:29:52,313,0.00125,7.1,640,-0.7,1,1,150,3,31.0714143734257,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,313
A1205879.JPG,A1205879,JPG,jpg,2025-09-27T14:29:57Z,0,JPEG,14686949,2025:09:27 14:29:51,636,0.00125,7.1,640,-0.7,1,1,150,3,31.0714143734257,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,636
A1205879.ARW,A1205879,RAW,arw,2025-09-27T14:29:57Z,0,ARW,64614400,2025:09:27 14:29:51,636,0.00125,7.1,640,-0.7,1,1,150,3,31.0714143734257,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,636
A1205881.JPG,A1205881,JPG,jpg,2025-09-27T14:29:58Z,0,JPEG,14696864,2025:09:27 14:29:52,658,0.00125,7.1,640,-0.7,1,1,150,3,31.0714143734257,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,658
A1205881.ARW,A1205881,RAW,arw,2025-09-27T14:29:58Z,0,ARW,64741376,2025:09:27 14:29:52,658,0.00125,7.1,640,-0.7,1,1,150,3,31.0714143734257,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,658
A1205882.JPG,A1205882,JPG,jpg,2025-09-27T14:29:59Z,0,JPEG,14135364,2025:09:27 14:29:56,398,0.00125,7.1,500,-0.7,1,1,150,3,28.5050620020384,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,398
A1205882.ARW,A1205882,RAW,arw,2025-09-27T14:29:59Z,0,ARW,62922752,2025:09:27 14:29:56,398,0.00125,7.1,500,-0.7,1,1,150,3,28.5050620020384,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,398
A1205883.JPG,A1205883,JPG,jpg,2025-09-27T14:30:55Z,0,JPEG,14069283,2025:09:27 14:30:54,177,0.00125,7.1,2500,-0.7,1,1,145,3,44.288368108901,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,177
A1205883.ARW,A1205883,RAW,arw,2025-09-27T14:30:55Z,0,ARW,68120576,2025:09:27 14:30:54,177,0.00125,7.1,2500,-0.7,1,1,145,3,44.288368108901,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,177
A1205884.JPG,A1205884,JPG,jpg,2025-09-27T14:31:01Z,0,JPEG,12281949,2025:09:27 14:31:00,145,0.00125,7.1,1600,-0.7,1,1,150,3,45.8155532161045,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,145
A1205884.ARW,A1205884,RAW,arw,2025-09-27T14:31:01Z,0,ARW,64348160,2025:09:27 14:31:00,145,0.00125,7.1,1600,-0.7,1,1,150,3,45.8155532161045,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,145
A1205885.JPG,A1205885,JPG,jpg,2025-09-27T14:31:08Z,0,JPEG,13217952,2025:09:27 14:31:01,785,0.00125,7.1,2000,-0.7,1,1,150,3,45.8155532161045,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,785
A1205885.ARW,A1205885,RAW,arw,2025-09-27T14:31:08Z,0,ARW,66142208,2025:09:27 14:31:01,785,0.00125,7.1,2000,-0.7,1,1,150,3,45.8155532161045,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,785
A1205886.JPG,A1205886,JPG,jpg,2025-09-27T14:31:17Z,0,JPEG,14062595,2025:09:27 14:31:17,038,0.00125,7.1,2500,-0.7,1,1,145,3,46.2427619841677,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,38
A1205886.ARW,A1205886,RAW,arw,2025-09-27T14:31:17Z,0,ARW,67559424,2025:09:27 14:31:17,038,0.00125,7.1,2500,-0.7,1,1,145,3,46.2427619841677,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,38
A1205887.JPG,A1205887,JPG,jpg,2025-09-27T14:31:21Z,0,JPEG,14417116,2025:09:27 14:31:17,453,0.00125,7.1,2500,-0.7,1,1,145,3,46.2427619841677,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,453
A1205887.ARW,A1205887,RAW,arw,2025-09-27T14:31:21Z,0,ARW,68022272,2025:09:27 14:31:17,453,0.00125,7.1,2500,-0.7,1,1,145,3,46.2427619841677,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,453
A1205888.JPG,A1205888,JPG,jpg,2025-09-27T14:41:16Z,0,JPEG,13108510,2025:09:27 14:41:07,929,0.00125,7.1,2500,-0.7,1,1,150,3,5.16251415565159,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,95,0,929
A1205888.ARW,A1205888,RAW,arw,2025-09-27T14:41:16Z,0,ARW,66310144,2025:09:27 14:41:07,929,0.00125,7.1,2500,-0.7,1,1,150,3,5.16251415565159,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,95,0,929
A1205889.JPG,A1205889,JPG,jpg,2025-09-27T14:45:52Z,0,JPEG,12768463,2025:09:27 14:45:43,976,0.00125,7.1,6400,-0.7,1,1,150,3,1.77510665632427,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,976
A1205889.ARW,A1205889,RAW,arw,2025-09-27T14:45:52Z,0,ARW,69541888,2025:09:27 14:45:43,976,0.00125,7.1,6400,-0.7,1,1,150,3,1.77510665632427,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,976
A1205890.JPG,A1205890,JPG,jpg,2025-09-27T14:45:53Z,0,JPEG,12760754,2025:09:27 14:45:53,096,0.00125,7.1,5000,-0.7,1,1,50,3,1.72083805188386,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,96
A1205890.ARW,A1205890,RAW,arw,2025-09-27T14:45:53Z,0,ARW,65552384,2025:09:27 14:45:53,096,0.00125,7.1,5000,-0.7,1,1,50,3,1.72083805188386,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,255,0,96
A1205891.JPG,A1205891,JPG,jpg,2025-09-27T14:49:32Z,0,JPEG,17669312,2025:09:27 14:49:24,837,0.00125,7.1,100,-0.7,1,1,150,3,4.18630279321783,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,837
A1205891.ARW,A1205891,RAW,arw,2025-09-27T14:49:32Z,0,ARW,64794624,2025:09:27 14:49:24,837,0.00125,7.1,100,-0.7,1,1,150,3,4.18630279321783,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,223,0,837
A1205892.JPG,A1205892,JPG,jpg,2025-09-27T15:16:44Z,0,JPEG,14127850,2025:09:27 15:16:35,989,0.00125,7.1,640,-0.7,1,1,50,3,51.25,8640,5760,1,FE 50-150mm F2 GM,ILCE-1M2,93,0,989
A1205892.ARW,A1205892,RAW,arw,2025-09-27T15:16:44Z,0,ARW,64569344,2025:09:27 15:16:35,989,0.00125,7.1,640,-0.7,1,1,50,3,51.25,8704,6144,1,FE 50-150mm F2 GM,ILCE-1M2,93,0,989
